"","age","black","south","kww","iq","married","exper","region","educ","wage"
"2615",29,0,1,20,66,1,14,"6",9,19.7885619269446
"2616",28,0,1,38,101,1,6,"6",16,36.4944729282593
"2617",25,0,1,23,96,1,7,"6",12,34.2073546327605
"2618",28,0,1,33.540668241647,102.449781659389,0,16,"5",6,10.5406419144631
"2619",31,0,1,41,104,1,13,"5",12,22.6226002939773
"2620",24,0,1,32,102.449781659389,0,3,"5",15,17.4019980849123
"2621",28,0,1,39,138,0,6,"5",16,28.6884451313709
"2622",31,0,0,34,105,1,9,"5",16,34.7542774582142
"2623",27,0,1,44,106,0,5,"5",16,18.645002051816
"2624",24,0,1,33,102.449781659389,1,5,"5",13,18.645002051816
"2625",33,0,1,40,102.449781659389,1,15,"5",12,18.0980797598996
"2626",29,1,1,22,67,0,11,"5",12,10.9384010635718
"2627",31,1,1,27,102.449781659389,1,9,"5",16,30.8761223388925
"2628",31,1,1,31,102.449781659389,0,14,"5",11,18.645002051816
"2629",26,1,1,24,97,0,4,"5",16,16.9545199919148
"2630",24,1,1,16,102.449781659389,1,2,"5",16,18.8935997929227
"2631",32,0,1,37,102.449781659389,1,15,"5",11,12.9272024419514
"2632",30,1,1,30,102.449781659389,1,16,"7",8,24.3130755999973
"2633",26,1,1,18,102.449781659389,1,9,"7",11,21.5287623841516
"2634",27,1,1,19,102.449781659389,1,10,"7",11,18.1478040251086
"2635",33,1,1,41,102.449781659389,1,13,"7",14,12.7780399415667
"2636",26,0,1,29,102.449781659389,1,6,"7",14,25.506360373974
"2637",31,0,1,40,108,1,10,"7",15,14.31936070439
"2638",30,0,1,44,125,1,6,"7",18,43.057524850313
"2639",25,0,1,34,106,0,7,"7",12,21.5287623841516
"2640",29,0,1,8,102.449781659389,1,22,"7",1,24.8600023373785
"2641",24,0,1,32,102.449781659389,1,2,"7",16,27.2465622012171
"2642",29,0,1,25,99,1,11,"7",12,19.8880013476145
"2643",30,0,1,20,102.449781659389,1,15,"7",9,21.5287623841516
"2644",24,0,1,26,102.449781659389,1,5,"6",13,18.645002051816
"2645",32,0,1,42,96,1,14,"6",12,27.1968346194255
"2646",24,0,1,24,102.449781659389,0,6,"6",12,18.645002051816
"2647",25,0,1,33,114,1,5,"6",14,24.8600023373785
"2648",24,0,1,36,117,1,2,"6",16,17.6506036490926
"2649",29,0,0,34,105,1,11,"6",12,29.8320025562927
"2650",34,0,1,40,106,1,16,"6",12,32.3180070151516
"2651",32,0,1,44,102,1,14,"6",12,42.1625678184626
"2652",27,0,1,33,102.449781659389,1,9,"6",12,16.1590034767987
"2653",33,1,1,35,75,0,15,"5",12,14.3690795763699
"2654",24,1,1,27,99,1,4,"5",14,22.722039755346
"2655",29,1,1,35,102.449781659389,1,9,"5",14,35.3509162998561
"2656",34,0,1,46,90,1,15,"5",13,20.5343583699679
"2657",25,1,1,26,101,0,3,"5",16,32.2682850360505
"2658",26,0,1,37,115,1,7,"5",13,31.4727607992855
"2659",28,0,1,37,118,1,6,"5",16,35.8481280676297
"2660",32,0,1,40,108,1,14,"5",12,45.3943538209815
"2661",26,0,1,29,101,1,7,"5",13,18.645002051816
"2662",27,0,1,37,127,1,3,"5",18,29.4342441213336
"2663",32,0,1,41,114,1,10,"5",16,37.9860851407701
"2664",26,0,1,24,102.449781659389,1,8,"5",12,24.8600023373785
"2665",25,1,0,30,76,1,8,"5",11,13.6730016885379
"2666",24,1,0,20,102.449781659389,0,8,"5",10,12.9272024419514
"2667",28,0,1,42,132,0,6,"5",16,47.8306310311519
"2668",28,1,1,28,50,1,10,"5",12,31.0750037377985
"2669",26,1,1,26,84,1,8,"5",12,16.5567628488871
"2670",29,1,1,23,55,1,11,"5",12,31.0750037377985
"2671",24,1,1,18,102.449781659389,0,8,"5",10,12.4300011450144
"2672",34,1,1,23,73,1,16,"5",12,17.849477330322
"2673",34,1,1,19,102.449781659389,1,16,"5",12,27.3460034291605
"2674",24,1,1,16,61,1,6,"5",12,20.0371618271993
"2675",26,1,0,14,84,0,9,"5",11,23.0203647537823
"2676",24,1,1,12,102.449781659389,0,6,"5",12,19.6891221033935
"2677",24,1,1,20,102.449781659389,0,6,"5",12,13.8221608316518
"2678",27,1,1,28,71,1,7,"5",14,19.8880013476145
"2679",24,1,1,27,84,1,2,"5",16,20.6337965046218
"2680",33,1,1,36,102.449781659389,1,15,"5",12,22.970638001449
"2681",33,0,1,44,101,0,9,"5",18,71.6962562718153
"2682",27,1,1,33.540668241647,102.449781659389,0,17,"5",4,6.21500056066978
"2683",34,1,1,22,102.449781659389,1,18,"5",10,9.94400065486735
"2684",31,1,1,18,102.449781659389,1,15,"5",10,14.9160012497365
"2685",32,1,1,28,102.449781659389,1,16,"5",10,25.9041235627856
"2686",25,1,1,24,69,1,6,"5",13,13.2255171560943
"2687",26,1,1,18,80,1,9,"5",11,16.1590034767987
"2688",30,1,1,19,102.449781659389,0,15,"5",9,17.4019980849123
"2689",34,1,1,41,102.449781659389,1,19,"5",9,16.904800323542
"2690",25,1,1,28,102.449781659389,1,6,"5",13,31.0750037377985
"2691",29,0,1,16,69,1,13,"5",10,10.6400783163049
"2692",28,0,1,37,104,1,10,"5",12,34.2073546327605
"2693",32,0,1,31,102.449781659389,1,18,"5",8,13.6730016885379
"2694",32,0,1,40,92,1,16,"5",10,22.722039755346
"2695",26,1,1,28,102.449781659389,0,8,"5",12,30.5778002599
"2696",25,1,0,40,102,1,3,"5",16,36.3950348558642
"2697",26,1,1,25,102.449781659389,0,8,"5",12,8.10435837258987
"2698",24,1,1,18,102.449781659389,0,10,"5",8,12.9272024419514
"2699",27,0,1,26,102.449781659389,1,10,"5",11,24.4622395655056
"2700",26,1,0,16,102.449781659389,1,8,"5",12,28.5890021839181
"2701",25,1,0,22,102.449781659389,0,7,"5",12,25.3572009399533
"2702",26,1,1,16,102.449781659389,0,12,"5",8,28.0918032721131
"2703",29,1,1,23,102.449781659389,0,14,"5",9,25.6057987294393
"2704",25,1,0,18,102.449781659389,1,11,"5",8,23.4181204289917
"2705",27,1,1,21,97,1,8,"5",13,16.6561962426754
"2706",28,1,1,27,83,1,10,"5",12,23.9153154700255
"2707",26,1,1,36,98,1,8,"5",12,31.9202355820233
"2708",25,1,1,25,70,1,9,"5",10,28.4895643121166
"2709",32,1,1,19,102.449781659389,1,20,"5",6,15.6617983969033
"2710",30,1,1,45,102.449781659389,1,13,"5",11,17.899201350547
"2711",25,1,1,26,90,0,7,"5",12,16.8550817907276
"2712",26,0,1,26,87,1,7,"5",13,19.8880013476145
"2713",24,0,1,38,96,0,3,"5",15,14.9160012497365
"2714",34,0,1,34,80,1,18,"5",10,28.8375984407085
"2715",24,0,1,34,102,0,4,"5",14,15.9601177606131
"2716",26,1,0,21,79,0,8,"5",12,23.6170003613708
"2717",25,1,0,16,102.449781659389,1,12,"5",7,22.1254034077875
"2718",25,1,1,4,102.449781659389,0,13,"5",6,14.9160012497365
"2719",27,1,1,14,102.449781659389,1,11,"5",10,12.529438388481
"2720",25,1,1,20,102.449781659389,1,7,"5",12,20.83267925043
"2721",34,1,1,30,102.449781659389,1,22,"5",6,15.7612371975266
"2722",29,0,1,40,104,1,7,"5",16,27.4951644103322
"2723",31,0,1,35,104,1,7,"5",18,35.8481280676297
"2724",25,0,1,30,101,0,6,"5",13,36.2458843134239
"2725",25,0,1,28,115,1,7,"5",12,15.6120800060787
"2726",27,0,1,18,102.449781659389,0,12,"5",9,10.9384010635718
"2727",25,1,1,24,102.449781659389,1,11,"5",8,11.6842017819847
"2728",27,1,1,22,102.449781659389,1,12,"5",9,16.5567628488871
"2729",26,1,1,12,102.449781659389,1,9,"5",11,16.5567628488871
"2730",30,1,1,33.540668241647,102.449781659389,0,13,"5",11,16.5567628488871
"2731",28,1,1,26,102.449781659389,1,10,"5",12,18.8935997929227
"2732",26,1,1,24,102.449781659389,0,8,"5",12,19.3908040105933
"2733",34,1,1,18,102.449781659389,0,23,"5",5,12.4300011450144
"2734",27,1,1,27,107,0,4,"5",17,33.4615641236735
"2735",26,1,1,29,98,0,4,"5",16,24.0147567336708
"2736",25,1,1,25,96,0,3,"5",16,38.2346833385792
"2737",25,1,1,8,102.449781659389,1,15,"5",4,16.1590034767987
"2738",30,1,1,18,102.449781659389,1,13,"5",11,23.1197996780624
"2739",24,0,1,21,102.449781659389,0,4,"5",14,17.4019980849123
"2740",26,1,1,25,102.449781659389,1,8,"5",12,18.645002051816
"2741",27,0,1,35,102.449781659389,1,16,"5",5,14.9160012497365
"2742",25,1,1,21,102.449781659389,1,3,"5",16,23.6170003613708
"2743",27,1,0,18,102.449781659389,1,9,"5",12,26.2521623838395
"2744",26,1,1,27,102.449781659389,1,10,"5",10,25.506360373974
"2745",27,1,0,32,102.449781659389,0,9,"5",12,22.1254034077875
"2746",29,1,1,28,102.449781659389,1,12,"5",11,13.1758027390948
"2747",27,1,1,16,102.449781659389,1,9,"5",12,12.9272024419514
"2748",24,1,1,10,102.449781659389,0,9,"5",9,15.8109631551763
"2749",26,0,1,39,99,1,8,"7",12,31.1247272804119
"2750",25,0,1,33,102.449781659389,0,8,"7",11,19.8880013476145
"2751",24,0,1,25,102.449781659389,1,4,"7",14,18.7941579196902
"2752",29,0,1,34,112,1,7,"7",16,39.925151146227
"2753",25,0,1,25,118,0,3,"7",16,22.2248404047126
"2754",28,0,1,26,83,1,7,"7",15,15.8606796098462
"2755",30,0,1,25,102.449781659389,1,16,"7",8,19.937718144236
"2756",27,0,1,31,102.449781659389,0,12,"7",9,21.7773646486804
"2757",24,0,1,36,102.449781659389,1,8,"7",10,20.733241619213
"2758",25,0,1,24,102.449781659389,1,9,"7",10,18.645002051816
"2759",30,0,1,41,107,1,8,"7",16,30.6275168444661
"2760",28,0,1,38,91,1,10,"7",12,17.6008820144933
"2761",28,0,1,24,96,1,4,"7",18,21.1310009593587
"2762",26,0,1,24,89,0,8,"7",12,13.1758027390948
"2763",24,0,1,41,118,0,4,"7",14,21.1807242024323
"2764",25,0,1,39,113,1,7,"7",12,12.4300011450144
"2765",25,0,1,33,116,0,2,"7",17,27.843196257688
"2766",29,0,1,29,105,1,11,"7",12,14.3690795763699
"2767",26,0,1,30,120,1,4,"7",16,19.5399620950048
"2768",26,0,1,32,107,1,8,"7",12,28.6884451313709
"2769",32,0,1,49,94,1,9,"7",17,17.2031218867933
"2770",28,0,1,31,98,1,6,"7",16,63.7410355124413
"2771",28,0,0,36,126,1,5,"6",17,43.0078059283465
"2772",24,0,1,28,96,1,4,"6",14,20.5343583699679
"2773",29,0,0,25,102.449781659389,0,17,"6",6,11.1870011165716
"2774",27,0,0,39,84,0,7,"5",14,20.0868779488733
"2775",31,0,1,36,108,1,13,"5",12,35.8481280676297
"2776",30,0,1,32,104,1,12,"5",12,28.6884451313709
"2777",26,0,1,20,110,1,8,"5",12,24.8600023373785
"2778",29,0,1,35,96,1,11,"5",12,12.4300011450144
"2779",26,0,1,28,106,1,8,"5",12,7.70659973983408
"2780",27,0,1,18,68,1,9,"5",12,20.1863244146309
"2781",33,1,1,45,83,1,15,"7",12,17.4019980849123
"2782",26,1,1,24,66,0,8,"7",12,22.970638001449
"2783",34,0,1,34,70,1,18,"7",10,24.8600023373785
"2784",30,0,1,39,104,1,8,"7",16,42.0631268989574
"2785",29,0,1,41,87,1,11,"7",12,28.6884451313709
"2786",28,0,1,38,110,1,6,"7",16,19.8880013476145
"2787",34,0,0,38,87,1,17,"7",11,36.8425247900427
"2788",25,0,1,31,100,0,5,"7",14,17.4019980849123
"2789",26,0,1,42,91,1,8,"7",12,21.7773646486804
"2790",25,0,1,35,102.449781659389,0,6,"7",13,36.1464341361117
"2791",25,0,1,28,102.449781659389,1,8,"7",11,48.228395149155
"2792",30,0,1,48,109,1,8,"7",16,37.3397181232059
"2793",30,0,1,42,112,1,6,"7",18,28.6884451313709
"2794",30,0,1,31,106,1,8,"7",16,20.0868779488733
"2795",30,0,1,36,94,1,12,"7",12,30.6275168444661
"2796",25,0,1,36,102.449781659389,1,3,"7",16,11.4356005514707
"2797",24,0,1,30,102.449781659389,0,6,"7",12,7.06024126077738
"2798",30,0,1,45,102.449781659389,1,6,"7",18,19.1421984940343
"2799",27,0,1,30,95,0,9,"7",12,19.1421984940343
"2800",24,0,1,35,102.449781659389,1,6,"5",12,20.9818401566646
"2801",27,1,0,23,102.449781659389,0,9,"5",12,32.3180070151516
"2802",30,1,1,19,102.449781659389,0,16,"5",8,11.4356005514707
"2803",30,0,1,43,89,1,9,"5",15,33.4118352308368
"2804",27,1,1,42,102.449781659389,1,3,"5",18,17.6008820144933
"2805",26,1,1,35,102.449781659389,0,7,"5",13,12.4300011450144
"2806",31,1,1,25,102.449781659389,0,14,"5",11,14.9160012497365
"2807",24,1,1,18,102.449781659389,1,6,"5",12,19.8880013476145
"2808",34,1,1,18,102.449781659389,1,21,"5",7,14.9160012497365
"2809",27,1,1,19,102.449781659389,1,8,"5",13,22.8712011465031
"2810",27,1,0,18,102.449781659389,0,9,"5",12,21.4790414416921
"2811",26,1,1,12,102.449781659389,1,9,"5",11,12.4300011450144
"2812",28,0,1,24,102.449781659389,1,17,"5",5,15.6617983969033
"2813",28,0,1,38,85,0,10,"5",12,31.0750037377985
"2814",26,0,1,27,97,1,10,"5",10,24.8600023373785
"2815",27,0,1,26,83,0,9,"5",12,16.4573187823976
"2816",28,0,1,40,99,1,10,"5",12,29.0862065373893
"2817",28,1,1,24,75,1,9,"5",13,15.9104006602611
"2818",28,1,1,26,68,1,11,"5",11,14.9160012497365
"2819",32,0,1,41,107,1,10,"5",16,36.6933600061497
"2820",30,1,1,30,74,0,12,"5",12,19.1421984940343
"2821",26,1,1,30,105,1,7,"5",13,31.8705176955183
"2822",32,1,1,18,102.449781659389,1,21,"5",5,16.1590034767987
"2823",24,1,1,22,102.449781659389,1,6,"5",12,20.1863244146309
"2824",32,1,1,16,102.449781659389,1,20,"5",6,14.9160012497365
"2825",29,1,1,24,102.449781659389,0,16,"5",7,8.75072062105059
"2826",27,1,1,29,51,1,10,"5",11,22.374002275758
"2827",24,1,1,10,102.449781659389,0,8,"5",10,14.5182428388163
"2828",27,0,1,40,100,1,9,"5",12,39.8257265162411
"2829",27,1,1,18,75,0,12,"5",9,18.645002051816
"2830",24,1,1,15,102.449781659389,1,8,"5",10,11.4356005514707
"2831",33,1,1,30,83,1,14,"5",13,26.6001965399868
"2832",31,1,1,27,102.449781659389,1,18,"5",7,20.9818401566646
"2833",27,0,1,28,86,0,11,"5",10,17.9489183903312
"2834",27,0,1,37,96,1,12,"5",9,14.9160012497365
"2835",28,0,1,36,90,1,10,"5",12,27.7437593825127
"2836",28,1,1,31,102.449781659389,1,6,"5",16,23.3684036084782
"2837",34,0,1,33,86,0,16,"5",12,24.1639224423707
"2838",26,0,1,37,102,1,8,"5",12,29.8320025562927
"2839",34,1,1,27,102.449781659389,1,17,"5",11,18.0483626447995
"2840",24,1,1,14,102.449781659389,0,8,"5",10,9.94400065486735
"2841",30,1,1,12,102.449781659389,1,16,"5",8,7.06024126077738
"2842",33,0,1,33,102.449781659389,1,15,"5",12,22.2745564211878
"2843",29,1,1,20,102.449781659389,0,12,"6",11,14.9160012497365
"2844",31,0,0,45,102.449781659389,1,13,"6",12,35.1023164090198
"2845",26,0,0,43,101,1,8,"6",12,26.5504838681255
"2846",29,1,1,27,102.449781659389,1,10,"6",13,12.9272024419514
"2847",26,1,0,25,102.449781659389,1,8,"6",12,33.5610040153668
"2848",31,1,1,16,102.449781659389,0,18,"6",7,12.9272024419514
"2849",34,1,1,31,102.449781659389,0,18,"6",10,14.9160012497365
"2850",27,0,1,40,84,0,5,"6",16,60.4098078074368
"2851",28,0,1,37,116,1,5,"6",17,28.6884451313709
"2852",27,1,1,26,99,0,7,"6",14,12.4300011450144
"2853",30,1,0,20,102.449781659389,0,14,"6",10,19.5896775513651
"2854",24,1,1,10,102.449781659389,1,10,"6",8,13.6730016885379
"2855",32,1,1,14,102.449781659389,1,17,"6",9,11.1870011165716
"2856",25,1,1,18,102.449781659389,0,12,"6",7,13.6730016885379
"2857",30,1,1,14,102.449781659389,0,15,"6",9,17.7003222613935
"2858",25,1,0,26,102.449781659389,1,7,"6",12,44.0022062756048
"2859",24,1,1,12,102.449781659389,0,2,"6",16,9.54624029843464
"2860",29,1,1,19,102.449781659389,0,16,"6",7,20.8823975279019
"2861",33,1,1,14,102.449781659389,1,20,"6",7,18.645002051816
"2862",31,1,1,33.540668241647,102.449781659389,1,18,"6",7,18.0980797598996
"2863",26,0,1,37,107,1,8,"6",12,19.8880013476145
"2864",26,1,1,22,102.449781659389,1,8,"6",12,17.551158171081
"2865",29,0,1,40,116,1,10,"6",13,14.9160012497365
"2866",25,0,1,33,109,1,4,"6",15,20.6835234033375
"2867",26,1,1,19,102.449781659389,1,9,"6",11,29.8320025562927
"2868",29,1,0,29,102.449781659389,1,10,"6",13,48.3775544930503
"2869",29,1,1,10,102.449781659389,1,18,"6",5,11.4356005514707
"2870",27,1,1,20,102.449781659389,1,9,"6",12,15.4629186332676
"2871",31,1,1,31,102.449781659389,1,17,"6",8,13.6232810746609
"2872",27,1,0,29,102.449781659389,0,10,"6",11,19.8880013476145
"2873",26,1,1,24,102.449781659389,0,12,"6",8,9.94400065486735
"2874",26,1,1,23,102.449781659389,1,7,"6",13,21.6281991771185
"2875",29,1,1,8,102.449781659389,1,17,"6",6,11.4356005514707
"2876",30,1,0,23,102.449781659389,1,18,"6",6,36.3453134846397
"2877",33,1,1,16,102.449781659389,1,17,"6",10,13.4244012280332
"2878",26,1,1,18,102.449781659389,1,12,"6",8,8.75072062105059
"2879",25,1,1,14,102.449781659389,1,7,"6",12,12.4300011450144
"2880",30,1,1,25,102.449781659389,1,14,"6",10,16.5567628488871
"2881",25,1,0,42,102.449781659389,0,7,"6",12,21.7773646486804
"2882",26,1,1,18,102.449781659389,1,4,"6",16,21.2801566731412
"2883",29,0,1,31,76,1,7,"6",16,36.7928061179005
"2884",26,1,0,24,102.449781659389,1,8,"6",12,34.8039962361142
"2885",24,1,1,10,102.449781659389,0,6,"6",12,12.1814019821061
"2886",26,1,1,16,102.449781659389,0,8,"6",12,11.4356005514707
"2887",29,1,1,27,72,1,8,"6",15,13.5735600374381
"2888",28,1,0,31,105,1,8,"6",14,31.4230356440386
"2889",25,1,0,23,65,1,3,"6",16,14.3690795763699
"2890",32,1,1,22,102.449781659389,1,18,"6",8,14.9160012497365
"2891",29,1,1,14,102.449781659389,1,13,"6",10,11.4356005514707
"2892",30,1,1,28,102.449781659389,1,16,"6",8,19.6393977558775
"2893",24,1,1,8,102.449781659389,0,9,"6",9,28.4398463188273
"2894",30,1,0,30,102.449781659389,0,7,"6",17,31.0750037377985
"2895",25,1,0,22,102.449781659389,0,3,"6",16,27.3460034291605
"2896",26,1,1,21,102.449781659389,1,11,"6",9,12.4300011450144
"2897",27,0,1,30,102.449781659389,1,13,"6",8,18.0483626447995
"2898",34,1,1,26,102.449781659389,1,14,"6",14,4.97200031796373
"2899",33,1,0,18,102.449781659389,1,15,"3",12,17.4019980849123
"2900",25,1,1,18,102.449781659389,0,9,"6",10,14.4187991928914
"2901",32,1,1,33.540668241647,102.449781659389,0,22,"6",4,12.4300011450144
"2902",33,1,1,22,102.449781659389,1,19,"7",8,41.4167648832002
"2903",25,1,1,20,102.449781659389,1,9,"6",10,21.6281991771185
"2904",27,1,0,26,98,0,9,"3",12,16.5567628488871
"2905",26,0,1,27,93,0,8,"5",12,15.2143204082276
"2906",33,0,1,43,108,1,9,"5",18,28.4895643121166
"2907",25,0,1,19,102.449781659389,0,7,"5",12,14.31936070439
"2908",28,1,1,12,74,0,10,"5",12,23.0203647537823
"2909",34,0,1,40,107,1,16,"5",12,19.3410767939842
"2910",32,0,1,48,110,0,10,"5",16,54.990328925402
"2911",24,0,1,34,114,0,2,"5",16,12.1814019821061
"2912",25,0,1,28,102.449781659389,1,7,"5",12,17.7997641292438
"2913",34,0,1,34,102.449781659389,1,20,"5",8,17.7500370356898
"2914",30,1,1,24,72,1,12,"5",12,19.8880013476145
"2915",25,0,1,38,117,0,9,"5",10,14.9160012497365
"2916",27,0,1,42,107,1,5,"5",16,27.4951644103322
"2917",31,0,1,29,102.449781659389,1,17,"5",8,14.9160012497365
"2918",30,0,1,14,102.449781659389,1,17,"6",7,22.374002275758
"2919",25,0,1,29,114,1,7,"5",12,20.3354822600569
"2920",24,0,1,26,102.449781659389,0,4,"5",14,12.4300011450144
"2921",24,0,1,24,107,1,2,"5",16,16.7556435350138
"2922",24,0,1,34,102.449781659389,0,2,"5",16,13.9215981023282
"2923",24,0,1,35,120,0,5,"5",13,26.0035626469547
"2924",26,0,1,34,97,1,4,"5",16,25.506360373974
"2925",31,0,1,46,130,1,11,"5",14,34.3565198739531
"2926",27,0,0,38,107,0,5,"5",16,21.1310009593587
"2927",24,0,1,40,102.449781659389,0,5,"5",13,17.9489183903312
"2928",24,0,0,31,100,1,6,"5",12,26.9482440419284
"2929",32,0,1,33,102.449781659389,1,14,"5",12,38.2346833385792
"2930",25,0,1,37,103,1,7,"5",12,25.1085980954804
"2931",25,0,1,46,108,0,2,"5",17,29.3845168538955
"2932",25,0,1,29,111,0,3,"5",16,20.83267925043
"2933",26,0,1,36,114,0,4,"5",16,18.645002051816
"2934",26,0,1,37,112,0,3,"5",17,18.3466799681308
"2935",26,0,1,31,95,1,9,"5",11,21.7773646486804
"2936",29,0,0,39,138,0,6,"5",17,30.7766825121307
"2937",33,0,1,47,96,0,11,"5",16,31.5722064181954
"2938",26,0,1,31,105,1,8,"5",12,24.8600023373785
"2939",32,0,1,39,98,1,14,"5",12,43.5049964376483
"2940",34,0,1,43,102.449781659389,1,11,"5",17,31.5722064181954
"2941",24,0,0,36,102.449781659389,1,4,"5",14,15.562363610565
"2942",24,0,1,45,102.449781659389,0,3,"7",15,17.4019980849123
"2943",24,0,1,22,102.449781659389,0,9,"7",9,42.6100432943042
"2944",31,1,1,30,62,0,14,"6",11,9.94400065486735
"2945",24,1,0,30,102.449781659389,1,6,"7",12,19.0427556992985
"2946",30,1,1,38,67,0,12,"7",12,12.1814019821061
"2947",32,1,1,28,83,1,14,"7",12,40.1737559742638
"2948",33,1,1,27,102.449781659389,1,9,"8",18,22.970638001449
"2949",29,1,1,28,102.449781659389,1,7,"7",16,28.6884451313709
"2950",31,1,0,44,102.449781659389,1,8,"7",17,25.158322050554
"2951",28,0,1,28,97,0,5,"7",17,47.8306310311519
"2952",26,0,1,29,112,1,4,"7",16,36.9419523977319
"2953",24,0,1,31,102,0,6,"7",12,22.374002275758
"2954",27,1,1,22,102.449781659389,1,10,"7",11,23.6667156683325
"2955",25,1,1,18,102.449781659389,0,10,"7",9,6.11555986808036
"2956",32,1,1,30,70,1,15,"7",11,39.477681225068
"2957",25,1,1,22,102.449781659389,1,9,"7",10,9.94400065486735
"2958",32,0,1,40,92,1,12,"7",14,22.970638001449
"2959",29,0,1,34,90,1,13,"7",10,11.1870011165716
"2960",28,0,1,25,83,1,9,"7",13,28.6884451313709
"2961",32,1,1,24,102.449781659389,1,18,"7",8,8.94960065822762
"2962",31,1,0,20,102.449781659389,0,16,"7",9,16.1590034767987
"2963",28,1,1,20,102.449781659389,0,15,"7",7,20.3354822600569
"2964",25,1,1,17,75,1,9,"7",10,9.94400065486735
"2965",29,0,1,36,95,1,7,"7",16,26.7990852525597
"2966",28,0,1,46,104,1,6,"7",16,17.6008820144933
"2967",28,0,1,24,85,0,11,"7",11,12.4300011450144
"2968",28,0,1,41,114,1,6,"7",16,34.4559576199494
"2969",28,0,1,27,82,1,10,"7",12,20.8823975279019
"2970",33,0,1,32,65,1,15,"7",12,18.1975173932721
"2971",24,0,1,26,102.449781659389,1,7,"7",11,17.4517237437855
"2972",31,0,1,45,113,1,9,"7",16,45.3943538209815
"2973",28,0,1,40,102.449781659389,1,9,"7",13,44.7480046367455
"2974",26,0,1,21,102.449781659389,1,13,"7",7,14.9160012497365
"2975",27,0,1,38,102.449781659389,1,11,"7",10,15.2640384893701
"2976",27,0,1,28,102.449781659389,1,14,"7",7,23.6170003613708
"2977",28,1,1,23,100,0,11,"7",11,16.904800323542
"2978",29,1,1,30,68,1,14,"7",9,23.0203647537823
"2979",30,1,1,20,76,1,12,"7",12,9.94400065486735
"2980",24,1,1,23,101,0,3,"7",15,15.6617983969033
"2981",30,1,1,35,78,1,8,"7",16,31.0750037377985
"2982",30,1,1,27,72,0,12,"7",12,12.6288822115713
"2983",27,0,1,32,75,1,12,"7",9,22.374002275758
"2984",24,1,1,27,102.449781659389,1,6,"7",12,18.645002051816
"2985",26,1,0,30,102.449781659389,1,8,"7",12,14.9160012497365
"2986",26,1,1,30,102.449781659389,0,8,"7",12,18.0980797598996
"2987",27,1,0,39,102.449781659389,1,3,"7",18,37.2900041746565
"2988",28,1,1,36,102.449781659389,1,7,"7",15,29.2850768175936
"2989",31,1,1,26,102.449781659389,1,15,"7",10,13.1758027390948
"2990",25,1,1,10,102.449781659389,0,10,"7",9,14.9160012497365
"2991",33,1,1,21,102.449781659389,1,21,"7",6,19.3908040105933
"2992",31,0,1,31,102.449781659389,1,15,"7",10,24.8600023373785
"2993",29,0,1,38,101,1,11,"7",12,22.374002275758
"2994",27,0,1,33,100,1,9,"7",12,13.0763601690409
"2995",27,0,1,38,105,1,7,"7",14,21.4790414416921
"2996",30,1,1,29,102.449781659389,1,14,"7",10,9.54624029843464
"2997",34,0,1,35,102.449781659389,1,14,"7",14,41.2178772723428
"2998",30,1,1,30,82,1,8,"6",16,25.506360373974
"2999",30,1,0,25,102.449781659389,1,11,"6",13,26.3018808547367
"3000",26,1,1,28,79,1,4,"6",16,19.1421984940343
"3001",27,0,1,32,102,1,8,"6",13,24.8600023373785
"3002",29,0,1,43,102.449781659389,1,8,"6",15,35.4006445902131
"3003",27,0,1,36,102.449781659389,1,5,"6",16,23.467842309924
"3004",24,1,1,22,77,1,6,"6",12,23.3684036084782
"3005",25,1,0,28,102.449781659389,1,6,"6",13,20.5343583699679
"3006",25,0,1,15,102.449781659389,1,7,"6",12,16.6561962426754
"3007",34,0,1,43,102.449781659389,1,15,"6",13,23.9153154700255
"3008",24,0,1,25,109,1,6,"6",12,24.8600023373785
"3009",31,0,1,32,107,1,13,"6",12,35.4503583132348
"3010",26,1,1,27,102.449781659389,1,7,"6",13,26.1029975953804
